,x,y
787,-4.46875,-3.1914895
788,-4.46875,-3.1914895
789,-4.4375,-6.185567
790,-4.4375,-6.185567
791,-4.4375,-6.185567
792,-4.40625,-9.0
793,-4.40625,-9.0
794,-4.40625,-9.0
795,-4.375,-11.650486
796,-4.375,-11.650486
797,-4.375,-11.650486
798,-4.34375,-14.553991
799,-4.34375,-14.553991
800,-4.34375,-14.553991
801,-4.3125,-17.272728
802,-4.3125,-17.272728
803,-4.28125,-19.823788
804,-4.28125,-19.823788
805,-4.28125,-19.823788
806,-4.25,28.20513
807,-4.25,28.20513
808,-4.25,28.20513
809,-4.21875,24.481327
810,-4.21875,24.481327
811,-4.21875,24.481327
812,-4.1875,20.481928
813,-4.1875,20.481928
814,-4.1875,20.481928
815,-4.15625,17.1875
816,-4.15625,17.1875
817,-4.15625,17.1875
818,-4.125,13.636364
819,-4.125,13.636364
820,-4.125,13.636364
821,-4.09375,9.489051
822,-4.09375,9.489051
823,-4.0625,6.382979
824,-4.0625,6.382979
825,-4.0625,6.382979
826,-4.03125,3.4482758
827,-4.03125,3.4482758
828,-4.03125,3.4482758
829,-4.0,0.0
830,-4.0,0.0
831,-3.984375,-1.3157895
832,-3.984375,-1.3157895
833,-3.96875,-3.2258062
834,-3.953125,-4.4585986
835,-3.9375,-6.25
836,-3.9375,-6.25
837,-3.921875,-7.4074073
838,-3.90625,-9.090909
839,-3.90625,-9.090909
840,-3.890625,-10.179641
841,-3.875,-11.764706
842,-3.875,-11.764706
843,-3.859375,11.34393
844,-3.84375,10.071429
845,-3.828125,8.216292
846,-3.828125,8.216292
847,-3.8125,6.4226522
848,-3.796875,4.6875
849,-3.796875,4.6875
850,-3.78125,3.0080214
851,-3.765625,1.3815789
852,-3.75,-0.19430052
853,-3.75,-0.19430052
854,-3.734375,-1.7219387
855,-3.71875,-3.2035177
856,-3.71875,-3.2035177
857,-3.703125,-4.6410894
858,-3.6875,-6.0365853
859,-3.6875,-6.0365853
860,-3.671875,-7.3918266
861,-3.65625,-9.139152
862,-3.640625,-10.406977
863,-3.640625,-10.406977
864,-3.625,13.4747715
865,-3.609375,11.43018
866,-3.609375,11.43018
867,-3.59375,9.944444
868,-3.578125,8.024017
869,-3.5625,6.6271553
870,-3.5625,6.6271553
